Quote CreatedAt,CP Name,mode,Total Quotes Requested,Total Requested Shipment,Total Quotes Awarded,Total Booked Shipment,Total Shipment Failed by CP,Total Quotes Failed by Vendor,Abandon Shipments by CP,Abandon Shipments by Vendor,Avg. Booking Lead Time (In Minutes)
6/9/2023 0:00,Pioneers Harvest,FTL,13,1,,,1,3,,1,
6/9/2023 0:00,Prime Packaging,LTL,38,3,1,1,2,,,,2.316666667
6/9/2023 0:00,Priority Tire,LTL,62,6,2,2,4,,,,4.822807018
6/9/2023 0:00,RCI Off Road,LTL,34,4,4,4,,4,,,2.215196078
6/9/2023 0:00,Regal Beloit - International,LCL,2,1,1,1,,,,,4329.516667
6/9/2023 0:00,Renwick Handcrafted Tiles,LTL,7,1,,,1,,,,
6/9/2023 0:00,Revolve,LTL,11,1,1,1,,,,,6
6/9/2023 0:00,Rhinotex,LTL,14,7,2,2,5,,,,8.633333333
6/9/2023 0:00,Rugged Road Outdoors,LTL,11,1,,,1,,,,
6/9/2023 0:00,SC Custom Woodworx,LTL,10,1,1,1,,1,,,8.65
6/9/2023 0:00,Seat Specialists,LTL,2,1,,,1,,,,
6/9/2023 0:00,Shoe Palace,FTL,13,1,,,1,4,,1,
6/9/2023 0:00,Sipa North America,LTL,22,2,2,2,,,,,3.565151515
6/9/2023 0:00,Size Metal,LTL,10,1,,,1,,,,
6/9/2023 0:00,Source Direct,LTL,4,2,,,2,1,,,
6/9/2023 0:00,Southeastern Corrugated,FTL,14,1,,,1,2,,,
6/9/2023 0:00,Sun Image Distributors,LTL,9,1,1,1,,,,,20.11666667
6/9/2023 0:00,The Wahlberg Texas Corporation,LTL,24,12,5,5,5,2,2,,6.853333333
6/9/2023 0:00,Tuff Products,LTL,8,1,1,1,,,,,4069.95
6/9/2023 0:00,UrthPact,LTL,10,1,1,1,,,,,3.866666667
6/9/2023 0:00,VPE Thermal LLC,LTL,26,2,2,2,,1,,,4.817948718
6/9/2023 0:00,WIT LOGISTICS,FTL,109,9,,,6,59,3,6,
6/9/2023 0:00,Wonder Porcelain,LTL,20,2,1,1,1,,,,56.68333333
6/8/2023 0:00,"Above Edge, Inc",LTL,3,1,,,1,2,,,
6/8/2023 0:00,AJSRE NY Inc,LTL,26,4,2,2,2,2,,,2795.45
6/8/2023 0:00,Allegheny Store Fixtures,FTL,27,2,1,1,,12,1,1,5751.266667
6/8/2023 0:00,Amer Rugs,LTL,44,4,4,4,,3,,,2.881818182
6/8/2023 0:00,Ammega Group,FTL,15,1,1,1,,3,,,102.2666667
6/8/2023 0:00,Ammeraal Beltech,FTL,14,1,1,1,,3,,,10.66666667
6/8/2023 0:00,Apollo Enclosures,LTL,30,3,1,1,2,,,,16.7
6/8/2023 0:00,"Astera, inc",FTL,11,1,,,1,2,,1,
6/8/2023 0:00,Bandit Fitness,LTL,9,1,,,1,,,,
6/8/2023 0:00,Banyan Plastics,FTL,20,2,,,2,7,,,
6/8/2023 0:00,BBQ Grill Outlet,LTL,36,4,,,4,,,,
6/8/2023 0:00,Big Frig,LTL,59,5,,,5,2,,,
6/8/2023 0:00,"Blended Organics, Inc.",FTL,22,2,2,2,,4,,,176.075
6/8/2023 0:00,Dahdoul Textiles,FTL,20,2,1,1,1,7,,,4.583333333
6/8/2023 0:00,Dahdoul Textiles,LTL,54,5,2,2,3,,,,62.20263158
6/8/2023 0:00,DRC Industries,FTL,103,8,8,8,,23,,,329.2046926
6/8/2023 0:00,DRC Industries,LTL,122,12,7,7,5,,,,3.243378995
6/8/2023 0:00,Facility Armor,LTL,21,2,,,2,1,,,
6/8/2023 0:00,Finer Desk,LTL,20,2,,,,,2,,
6/8/2023 0:00,Frimpeks,LTL,9,1,1,1,,,,,20.08333333
6/8/2023 0:00,Georgia Swings LLC,LTL,11,1,1,1,,1,,,4.05
6/8/2023 0:00,Greenlam America Inc,LTL,2,1,,,1,1,,,
6/8/2023 0:00,Harry Miller Appliances,LTL,12,1,1,1,,,,,6.016666667
6/8/2023 0:00,Innovative Forage,LTL,10,1,,,1,,,,
6/8/2023 0:00,International Surrey Company Ltd.,LTL,11,1,,,1,1,,,
6/8/2023 0:00,Inxeption Marketplace,FTL,112,8,2,2,6,37,,2,198.2547619
6/8/2023 0:00,Inxeption Marketplace,LTL,107,10,1,1,8,6,1,,14.66666667
6/8/2023 0:00,JK Snacks,FTL,31,2,,,2,6,,2,
6/8/2023 0:00,JS Marketing,LTL,2,1,1,1,,,,,3.433333333
6/8/2023 0:00,"JumpSport, Inc.",LTL,30,3,,,3,1,,,
6/8/2023 0:00,Keen Ramps - Tier 1 + Parcel (UPS),LTL,43,5,2,2,3,7,,,70.36666667
6/8/2023 0:00,LA Floor Coverings,LTL,96,10,1,1,9,2,,,1.85
6/8/2023 0:00,LazySuzy,LTL,94,9,,,9,,,,
6/8/2023 0:00,McAllister Retail Services,LTL,10,1,1,1,,,,,2.966666667
6/8/2023 0:00,Mersi Distribution,LTL,2,1,1,1,,,,,14.1
6/8/2023 0:00,MKB Company,FTL,26,2,,,2,8,,2,
6/8/2023 0:00,MKB Company,LTL,10,1,1,1,,,,,2.8
6/8/2023 0:00,Murphy Enterprises of Alabama Inc,LTL,9,1,,,1,,,,
6/8/2023 0:00,"Nutech Biosciences, Inc.",LTL,18,2,1,1,1,,,,1.6
6/8/2023 0:00,Pearl Design Co,LTL,10,1,,,1,1,,,
6/8/2023 0:00,Pioneers Harvest,LTL,25,5,2,2,3,4,,,4.925
6/8/2023 0:00,Poly Plus Solutions LLC,FTL,30,2,,,2,4,,2,
6/8/2023 0:00,Priority Tire,LTL,62,7,3,3,4,,,,7.964197531
6/8/2023 0:00,R&R Corp,LTL,11,1,,,1,,,,
6/8/2023 0:00,Reclaimed Warehouse,LTL,24,2,,,2,,,,
6/8/2023 0:00,Regal Beloit - International,FCL,2,2,2,2,,,,,1.425
6/8/2023 0:00,Rhinotex,LTL,2,1,,,1,1,,,
6/8/2023 0:00,Shoe Palace,FTL,15,1,1,1,,3,,,19.03333333
6/8/2023 0:00,Size Metal,LTL,12,1,1,1,,1,,,3.25
6/8/2023 0:00,Source Direct,LTL,2,1,,,1,,,,
6/8/2023 0:00,Southeastern Corrugated,FTL,12,1,,,1,5,,,
6/8/2023 0:00,Spinpix360,LTL,10,1,1,1,,,,,6.516666667
6/8/2023 0:00,The Van Mart,LTL,45,4,4,4,,1,,,2.881111111
6/8/2023 0:00,The Wahlberg Texas Corporation,LTL,12,6,2,2,2,1,2,,3.133333333
6/8/2023 0:00,VS Booths 360,LTL,11,1,1,1,,,,,4.366666667
6/8/2023 0:00,Wonder Porcelain,FTL,16,1,,,,4,1,1,
6/8/2023 0:00,Wonder Porcelain,LTL,44,4,1,,4,,,,
6/7/2023 0:00,"Above Edge, Inc",LTL,13,1,1,1,,,,,1.95
6/7/2023 0:00,AJSRE NY Inc,LTL,80,9,3,3,6,1,,,551.9521505
6/7/2023 0:00,Allegheny Store Fixtures,LTL,9,1,1,1,,1,,,1248.783333
6/7/2023 0:00,Amer Rugs,LTL,22,2,2,2,,1,,,7.225
6/7/2023 0:00,Ammega Group,FTL,17,1,1,1,,3,,,104.8666667
6/7/2023 0:00,Amore Beds,LTL,26,2,2,1,1,,,,2.433333333
6/7/2023 0:00,Architerra Designs,FTL,17,1,1,1,,7,,,24.4
6/7/2023 0:00,Bandbell,LTL,8,1,1,1,,,,,9.966666667
6/7/2023 0:00,Bandit Fitness,LTL,20,2,,,2,,,,
6/7/2023 0:00,Big Frig,LTL,11,1,1,1,,,,,2.05
6/7/2023 0:00,"Chasing Alpha, LLC - International",LTL,12,1,1,1,,1,,,11.33333333
6/7/2023 0:00,"Chemplast, Inc",LTL,3,1,1,1,,2,,,0.816666667
6/7/2023 0:00,Civit Products,LTL,19,2,,,2,,,,
6/7/2023 0:00,ConXtech,FTL,10,1,,,1,7,,1,
6/7/2023 0:00,"Dabos, Inc",LTL,43,4,,,4,,,,
6/7/2023 0:00,Dahdoul Textiles,LTL,14,2,2,2,,2,,,30.6797619
6/7/2023 0:00,DRC Industries,FTL,112,8,7,7,1,30,,,275.4804422
6/7/2023 0:00,DRC Industries,LTL,33,3,1,1,2,,,,4.066666667
6/7/2023 0:00,EOS Trading Corp,LTL,4,2,,,2,,,,
6/7/2023 0:00,EZE Ryders,LTL,25,2,1,1,1,1,,,3.616666667
6/7/2023 0:00,Facility Armor,LTL,23,2,,,2,,,,
6/7/2023 0:00,Golden Dough Foods,FTL,1,1,1,1,,,,,10.45
6/7/2023 0:00,Innovative Forage,FTL,10,1,,,1,5,,,
6/7/2023 0:00,Innovative Forage,LTL,18,3,2,2,1,4,,,874.07
6/7/2023 0:00,International Prospects Quotes,FTL,10,1,,,1,2,,,
6/7/2023 0:00,International Prospects Quotes,LTL,12,1,,,1,,,,
6/7/2023 0:00,Inxeption Marketplace,FTL,106,8,4,4,3,38,1,1,171.5091398
6/7/2023 0:00,Inxeption Marketplace,LTL,80,6,2,2,4,,,,34.86066667
6/7/2023 0:00,J.D. Staron Galleries,LTL,10,1,,,1,,,,
6/7/2023 0:00,JS Marketing,LTL,10,5,4,4,1,,,,2.529166667
6/7/2023 0:00,"JumpSport, Inc.",LTL,11,1,,,1,,,,
6/7/2023 0:00,Keen Ramps - Tier 1 + Parcel (UPS),LTL,10,1,,,1,,,,
6/7/2023 0:00,LA Floor Coverings,LTL,140,13,4,4,9,1,,,11.24057971
6/7/2023 0:00,LazySuzy,LTL,58,5,,,5,2,,,
6/7/2023 0:00,McAllister Retail Services,LTL,10,1,1,1,,1,,,4.083333333
6/7/2023 0:00,Mersi Distribution,LTL,2,1,,,1,,,,
6/7/2023 0:00,MKB Company,FTL,10,1,,1,,3,,,3.283333333
6/7/2023 0:00,MKB Company,LTL,74,9,8,8,1,2,,,5.974871795
6/7/2023 0:00,One Source Kitchen and Bath,FTL,32,2,,,2,4,,2,
6/7/2023 0:00,Pearl Design Co,LTL,11,1,1,1,,,,,2.966666667
6/7/2023 0:00,Petersen Linens Company,LTL,9,1,1,1,,,,,23.43333333
6/7/2023 0:00,Pioneers Harvest,LTL,24,3,,,3,,,,
6/7/2023 0:00,Poly Plus Solutions LLC,FTL,1,1,,,1,,,,
6/7/2023 0:00,Presotea US,LTL,22,2,2,2,,,,,8.704545455
6/7/2023 0:00,Prime Packaging,LTL,27,2,1,1,1,,,,2.533333333
6/7/2023 0:00,RCI Off Road,LTL,25,3,3,3,,2,,,1.964666667
6/7/2023 0:00,"Ready Containment , LLC",LTL,11,1,1,1,,,,,18.13333333
6/7/2023 0:00,Regal Beloit - International,FCL,2,2,2,2,,,,,10.2
6/7/2023 0:00,Rehab Racing Development,LTL,12,1,,,1,,,,
6/7/2023 0:00,Rhinotex,LTL,2,1,,,1,,,,
6/7/2023 0:00,Rugged Road Outdoors,LTL,10,1,,,1,,,,
6/7/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,3,3,3,3,,,,,9.516666667
6/7/2023 0:00,Source Direct,LTL,2,1,,,1,,,,
6/7/2023 0:00,Southeastern Corrugated,FTL,10,1,,,1,3,,,
6/7/2023 0:00,Spinpix360,LTL,20,2,1,1,1,,,,7.066666667
6/7/2023 0:00,The Wahlberg Texas Corporation,LTL,8,4,1,1,3,,,,2635.983333
6/7/2023 0:00,The Zero Proof,LTL,33,3,3,3,,,,,31.9010101
6/7/2023 0:00,Umbur International LLC,LTL,33,3,,,3,,,,
6/7/2023 0:00,Vantage Logistics Corporation,Drayage,1,1,1,1,,,,,11.43333333
6/7/2023 0:00,VPE Thermal LLC,LTL,12,1,,,1,,,,
6/7/2023 0:00,WanaBana,LTL,11,1,,,,2,1,,
6/7/2023 0:00,Water and Wellness LLC,LTL,11,1,1,1,,1,,,5.75
6/7/2023 0:00,WIT LOGISTICS,FTL,52,4,,,3,26,1,3,
6/7/2023 0:00,Wonder Porcelain,LTL,43,4,3,3,1,,,,13.08939394
6/6/2023 0:00,AJSRE NY Inc,LTL,43,4,1,1,3,,,,1513.85
6/6/2023 0:00,Allegheny Store Fixtures,LTL,9,1,,,1,1,,,
6/6/2023 0:00,Apollo Enclosures,LTL,10,1,,,1,,,,
6/6/2023 0:00,"Astera, inc",FTL,13,1,1,1,,2,,,67.31666667
6/6/2023 0:00,Bandit Fitness,LTL,10,1,,,1,,,,
6/6/2023 0:00,Banyan Plastics,FTL,89,9,1,1,8,26,,4,24.95
6/6/2023 0:00,BBQ Grill Outlet,LTL,3,1,,,1,1,,,
6/6/2023 0:00,Blu Sleep Products,LTL,33,3,3,3,,,,,3.961111111
6/6/2023 0:00,Burly USA,LTL,2,1,,,1,,,,
6/6/2023 0:00,Civit Products,LTL,8,1,1,1,,,,,2.316666667
6/6/2023 0:00,ConXtech,Air,1,1,1,1,,,,,1.516666667
6/6/2023 0:00,Dahdoul Textiles,FTL,14,1,1,1,,3,,,14.25
6/6/2023 0:00,Dahdoul Textiles,LTL,31,3,,,3,,,,
6/6/2023 0:00,DRC Industries,FTL,246,20,11,12,8,70,,2,911.6880795
6/6/2023 0:00,DRC Industries,LTL,208,22,7,7,15,4,,,12.22473958
6/6/2023 0:00,Endliss Power Inc,LTL,26,2,,,2,,,,
6/6/2023 0:00,EZE Ryders,LTL,37,3,,,3,2,,,
6/6/2023 0:00,Facility Armor,LTL,21,2,,,2,,,,
6/6/2023 0:00,Frimpeks,LTL,32,3,,,3,,,,
6/6/2023 0:00,Golden Dough Foods,FTL,13,1,,,1,2,,1,
6/6/2023 0:00,Goral LLC,LTL,22,2,1,1,1,,,,4.733333333
6/6/2023 0:00,Greenlam America Inc,FTL,10,1,1,1,,3,,,36.2
6/6/2023 0:00,Greenlam America Inc,LTL,10,5,1,1,4,2,,,20.4
6/6/2023 0:00,Griffin Fitness,LTL,12,1,,,1,1,,,
6/6/2023 0:00,Inxeption Marketplace,FTL,511,48,16,16,25,117,7,13,73.08727811
6/6/2023 0:00,Inxeption Marketplace,LTL,88,11,3,3,5,8,3,,4.340625
6/6/2023 0:00,JK Snacks,FTL,14,1,,,1,3,,1,
6/6/2023 0:00,JK Snacks,LTL,3,1,,,1,2,,,
6/6/2023 0:00,JS Marketing,LTL,4,2,2,2,,,,,16.15
6/6/2023 0:00,Kammok,LTL,13,1,1,1,,1,,,8.333333333
6/6/2023 0:00,Konsyl,FTL,42,4,4,4,,12,,,3.120634921
6/6/2023 0:00,LA Floor Coverings,LTL,99,9,,,9,4,,,
6/6/2023 0:00,LazySuzy,LTL,238,24,,,23,16,1,,
6/6/2023 0:00,LOOMLAN,LTL,12,1,1,1,,,,,4.133333333
6/6/2023 0:00,Mersi Distribution,LTL,2,1,1,1,,,,,4.033333333
6/6/2023 0:00,MKB Company,LTL,17,2,,,2,,,,
6/6/2023 0:00,Pioneers Harvest,FTL,61,4,1,1,3,20,,3,1082.083333
6/6/2023 0:00,Pioneers Harvest,LTL,16,2,1,1,1,,,,3.2
6/6/2023 0:00,Poly Plus Solutions LLC,FTL,28,2,,,2,5,,2,
6/6/2023 0:00,Priority Tire,LTL,31,3,2,2,1,,,,3.66969697
6/6/2023 0:00,Production Test,FTL,10,1,,,1,2,,,
6/6/2023 0:00,R&R Corp,LTL,20,2,1,1,1,,,,1.95
6/6/2023 0:00,RCI Off Road,LTL,17,2,2,2,,2,,,1.608823529
6/6/2023 0:00,"Ready Containment , LLC",LTL,24,2,1,1,1,,,,5.95
6/6/2023 0:00,Regal Beloit - International,FCL,46,46,44,44,2,,,,3.890909091
6/6/2023 0:00,Regal Beloit - International,LCL,11,11,11,11,,,,,526.2090909
6/6/2023 0:00,Rehab Racing Development,LTL,11,1,,,1,,,,
6/6/2023 0:00,Renwick Handcrafted Tiles,LTL,7,1,1,1,,,,,7.15
6/6/2023 0:00,Rhinotex,LTL,2,1,,,1,,,,
6/6/2023 0:00,Rugged Road Outdoors,LTL,26,2,1,1,1,,,,15.76666667
6/6/2023 0:00,S&W Seed,FTL,7,1,,,,,1,1,
6/6/2023 0:00,Seat Specialists,LTL,8,4,3,3,1,,,,2.533333333
6/6/2023 0:00,Shoe Palace,FTL,16,1,,,1,3,,1,
6/6/2023 0:00,Source Direct,LTL,6,3,1,1,2,,,,6.8
6/6/2023 0:00,Stick Mobility,LTL,10,1,1,1,,,,,5.45
6/6/2023 0:00,Sun Image Distributors,LTL,23,3,,,3,2,,,
6/6/2023 0:00,The Wahlberg Texas Corporation,LTL,6,3,,,3,1,,,
6/6/2023 0:00,The Zero Proof,LTL,10,1,,,1,,,,
6/6/2023 0:00,Umbur International LLC,LTL,11,1,,,1,,,,
6/6/2023 0:00,Unbank,LTL,11,1,1,1,,,,,15.51666667
6/6/2023 0:00,Vantage Logistics Corporation,Customs,1,1,1,1,,,,,3.533333333
6/6/2023 0:00,VPE Thermal LLC,LTL,12,1,1,1,,,,,9
6/6/2023 0:00,Weck Method,LTL,10,1,1,1,,,,,2.733333333
6/6/2023 0:00,Wonder Porcelain,LTL,22,2,,,2,,,,
6/5/2023 0:00,"Above Edge, Inc",LTL,53,5,4,4,1,2,,,3.028666667
6/5/2023 0:00,AJSRE NY Inc,LTL,89,10,3,3,7,1,,,118.2135802
6/5/2023 0:00,Allegheny Store Fixtures,LTL,3,1,,,1,2,,,
6/5/2023 0:00,Amer Rugs,LTL,12,1,,,1,1,,,
6/5/2023 0:00,Ammega Group,FTL,15,1,,,1,3,,1,
6/5/2023 0:00,Amore Beds,LTL,13,1,,,1,,,,
6/5/2023 0:00,Banyan Plastics,FTL,36,3,,,3,8,,1,
6/5/2023 0:00,Big Frig,LTL,31,3,,,3,,,,
6/5/2023 0:00,"Chasing Alpha, LLC - International",Customs,2,2,1,1,1,,,,0.966666667
6/5/2023 0:00,Classic Soft Trim - Outbound San Diego,FTL,12,1,1,1,,4,,,21.08333333
6/5/2023 0:00,Dahdoul Textiles,FTL,44,4,3,3,1,8,,,10.68541667
6/5/2023 0:00,Dahdoul Textiles,LTL,49,5,5,5,,,,,10.41258503
6/5/2023 0:00,DRC Industries,FTL,251,19,11,11,8,76,,2,236.9851974
6/5/2023 0:00,DRC Industries,LTL,109,13,10,10,3,5,,,7.136111111
6/5/2023 0:00,Drink 4D,LTL,11,1,1,1,,,,,25.43333333
6/5/2023 0:00,Dru's Yak Shak,LTL,11,1,,,1,1,,,
6/5/2023 0:00,Endliss Power Inc,LTL,33,3,,,3,1,,,
6/5/2023 0:00,Facility Armor,LTL,15,2,,,2,3,,,
6/5/2023 0:00,Frimpeks,LTL,3,1,,,1,1,,,
6/5/2023 0:00,Harry Miller Appliances,LTL,24,2,,,,2,2,,
6/5/2023 0:00,HEWITT RACING & MFG,LTL,10,1,,,,,1,,
6/5/2023 0:00,Innovative Forage,LTL,36,4,1,1,3,2,,,1.883333333
6/5/2023 0:00,International Prospects Quotes,FTL,1,1,,,1,,,,
6/5/2023 0:00,International Surrey Company Ltd.,LTL,13,1,,,1,,,,
6/5/2023 0:00,Inxeption Marketplace,FTL,341,26,4,4,18,95,4,13,76.61008772
6/5/2023 0:00,Inxeption Marketplace,LTL,90,10,1,1,5,6,4,,111.9833333
6/5/2023 0:00,J.D. Staron Galleries,LTL,3,1,,,1,2,,,
6/5/2023 0:00,"JumpSport, Inc.",LTL,20,2,,,2,2,,,
6/5/2023 0:00,LA Floor Coverings,LTL,85,8,3,2,6,,,,1.983333333
6/5/2023 0:00,Land View Inc,LTL,8,1,,,1,,,,
6/5/2023 0:00,LazySuzy,LTL,9,3,,,3,3,,,
6/5/2023 0:00,LOOMLAN,LTL,3,1,1,1,,1,,,1.983333333
6/5/2023 0:00,McAllister Retail Services,LTL,11,1,1,1,,,,,2.8
6/5/2023 0:00,Mersi Distribution,LTL,4,2,1,1,1,,,,3.75
6/5/2023 0:00,MKB Company,FTL,15,1,,,1,7,,1,
6/5/2023 0:00,MKB Company,LTL,21,3,2,2,1,2,,,3.051851852
6/5/2023 0:00,Morning Fresh Dairy,FTL,8,1,1,1,,5,,,1465.883333
6/5/2023 0:00,Morning Fresh Dairy,LTL,20,2,2,1,1,,,,1.266666667
6/5/2023 0:00,Murphy Enterprises of Alabama Inc,LTL,9,1,1,1,,,,,20.61666667
6/5/2023 0:00,"Nutech Biosciences, Inc.",LTL,8,1,1,1,,,,,2.283333333
6/5/2023 0:00,Pearl Design Co,LTL,22,2,,,2,,,,
6/5/2023 0:00,Priority Tire,LTL,12,1,1,1,,,,,9.516666667
6/5/2023 0:00,RCI Off Road,LTL,8,1,1,1,,1,,,3.883333333
6/5/2023 0:00,Regal Beloit - International,LCL,14,14,14,14,,,,,1.148809524
6/5/2023 0:00,Rhinotex,LTL,4,2,1,1,1,,,,5.533333333
6/5/2023 0:00,RR3 Resources,FTL,8,1,,,1,5,,,
6/5/2023 0:00,"Runergy PV Technology (Thailand) Co., LTD",Drayage,1,1,1,1,,,,,1.1
6/5/2023 0:00,S&W Seed,FTL,10,1,,,,6,1,1,
6/5/2023 0:00,Seat Specialists,LTL,6,3,,,2,,1,,
6/5/2023 0:00,Sipa North America,LTL,6,2,1,1,1,5,,,3.016666667
6/5/2023 0:00,Size Metal,LTL,12,1,1,1,,1,,,4.45
6/5/2023 0:00,Skinny Latina,LTL,72,6,6,6,,,,,29.56944444
6/5/2023 0:00,Stillman Co.,LTL,13,1,,,1,,,,
6/5/2023 0:00,Sun Image Distributors,LTL,3,1,1,1,,1,,,3.983333333
6/5/2023 0:00,The Wahlberg Texas Corporation,LTL,6,3,,,3,2,,,
6/5/2023 0:00,The Woodwork Man,LTL,33,3,1,1,2,2,,,2.916666667
6/5/2023 0:00,Upland Enterprises Inc.,LTL,15,2,,,2,1,,,
6/5/2023 0:00,VPE Thermal LLC,LTL,14,1,1,1,,,,,9.966666667
6/5/2023 0:00,Weck Method,Air,1,1,1,1,,,,,3.3
6/5/2023 0:00,Wonder Porcelain,LTL,47,4,1,1,3,,,,83.66666667
6/4/2023 0:00,Griffin Fitness,LTL,9,3,1,1,2,6,,,2.4
6/4/2023 0:00,HEWITT RACING & MFG,LTL,3,1,,,,1,1,,
6/4/2023 0:00,LazySuzy,LTL,9,3,,,3,3,,,
6/3/2023 0:00,AJSRE NY Inc,LTL,3,1,,,1,1,,,
6/3/2023 0:00,LA Floor Coverings,LTL,3,1,,,1,2,,,
6/3/2023 0:00,LazySuzy,LTL,6,2,,,2,3,,,
6/3/2023 0:00,Priority Tire,LTL,3,1,,,1,1,,,
6/2/2023 0:00,AJSRE NY Inc,LTL,16,2,,,2,,,,
6/2/2023 0:00,Apollo Enclosures,LTL,4,2,,,2,,,,
6/2/2023 0:00,Ascent Design,LTL,6,2,,,2,4,,,
6/2/2023 0:00,Banyan Plastics,FTL,24,2,,1,1,5,,,24.95
6/2/2023 0:00,BBQ Grill Outlet,LTL,11,1,1,1,,,,,36.06666667
6/2/2023 0:00,Big Frig,LTL,28,3,2,2,1,,,,10.21315789
6/2/2023 0:00,Blu Sleep Products,LTL,34,3,,,3,,,,
6/2/2023 0:00,Bravus Brewing Company,LTL,9,1,,,1,,,,
6/2/2023 0:00,Caig Laboratories,LTL,18,4,1,1,3,8,,,11.46666667
6/2/2023 0:00,"Chemplast, Inc",LTL,6,2,1,1,1,4,,,5.216666667
6/2/2023 0:00,"Dabos, Inc",FTL,11,1,,,1,2,,,
6/2/2023 0:00,Dahdoul Textiles,LTL,33,3,2,2,1,,,,76.21811594
6/2/2023 0:00,DRC Industries,FTL,132,10,7,7,3,34,,2,82.54734848
6/2/2023 0:00,DRC Industries,LTL,38,6,2,2,4,4,,,5.238596491
6/2/2023 0:00,Endliss Power Inc,LTL,13,1,,,1,1,,,
6/2/2023 0:00,EOS Trading Corp,LTL,2,1,,,1,,,,
6/2/2023 0:00,Facility Armor,LTL,28,3,1,1,2,2,,,3.116666667
6/2/2023 0:00,Grow Cargo,FCL,1,1,,,1,,,,
6/2/2023 0:00,HEWITT RACING & MFG,LTL,31,3,2,2,1,,,,4.678333333
6/2/2023 0:00,Innovative Forage,Drayage,1,1,1,1,,,,,10097.35
6/2/2023 0:00,Innovative Forage,LTL,19,2,2,2,,,,,26.19912281
6/2/2023 0:00,International Prospects Quotes,FTL,22,2,,,2,4,,,
6/2/2023 0:00,International Prospects Quotes,LTL,20,2,,,2,,,,
6/2/2023 0:00,Inxeption Marketplace,FTL,294,22,4,4,13,80,5,12,205.5327957
6/2/2023 0:00,Inxeption Marketplace,LTL,154,15,1,1,14,7,,,6.433333333
6/2/2023 0:00,J.D. Staron Galleries,LTL,3,1,,,1,2,,,
6/2/2023 0:00,JS Marketing,LTL,4,2,2,2,,,,,1.625
6/2/2023 0:00,"JumpSport, Inc.",LTL,31,3,,,3,2,,,
6/2/2023 0:00,LA Floor Coverings,LTL,33,3,2,2,1,,,,4.816666667
6/2/2023 0:00,LazySuzy,LTL,20,2,,,2,,,,
6/2/2023 0:00,LOOMLAN,LTL,13,1,1,1,,,,,3.35
6/2/2023 0:00,MKB Company,LTL,13,2,,,2,3,,,
6/2/2023 0:00,Prime Packaging,LTL,26,2,,,2,,,,
6/2/2023 0:00,Priority Tire,LTL,37,4,1,1,3,,,,28.08333333
6/2/2023 0:00,R&R Corp,LTL,9,1,1,1,,,,,1.8
6/2/2023 0:00,RCI Off Road,LTL,39,4,2,2,2,3,,,4.118421053
6/2/2023 0:00,Regal Beloit - International,LCL,5,5,5,5,,,,,1.07
6/2/2023 0:00,Rehab Racing Development,LTL,10,1,,,1,,,,
6/2/2023 0:00,Rhinotex,LTL,2,1,,,1,1,,,
6/2/2023 0:00,Rugged Road Outdoors,LTL,22,2,,,2,,,,
6/2/2023 0:00,Seat Specialists,LTL,8,4,2,2,2,3,,,2.466666667
6/2/2023 0:00,Source Direct,LTL,2,1,1,1,,,,,3.5
6/2/2023 0:00,Southeastern Corrugated,FTL,11,1,,,1,2,,,
6/2/2023 0:00,Southeastern Corrugated,LTL,21,2,2,2,,,,,7.568253968
6/2/2023 0:00,The Van Mart,LTL,22,2,1,1,1,1,,,2.7
6/2/2023 0:00,The Wahlberg Texas Corporation,LTL,24,12,10,8,4,1,,,3.410416667
6/2/2023 0:00,The Woodwork Man,LTL,11,1,,,1,1,,,
6/2/2023 0:00,The Zero Proof,LTL,11,1,1,1,,2,,,4.35
6/2/2023 0:00,Valleywood Cabinetry,LTL,8,1,,,1,,,,
6/2/2023 0:00,Vibe,LTL,11,1,,,1,1,,,
6/2/2023 0:00,VPE Thermal LLC,Customs,1,1,1,1,,,,,3.7
6/2/2023 0:00,VPE Thermal LLC,LTL,11,1,1,1,,,,,9.616666667
6/2/2023 0:00,VS Booths 360,LTL,20,2,1,1,1,,,,29.18333333
6/2/2023 0:00,Wonder Porcelain,LTL,23,2,,,2,,,,
6/1/2023 0:00,"Above Edge, Inc",LTL,22,2,,,2,,,,
6/1/2023 0:00,AJSRE NY Inc,LTL,49,5,,,5,,,,
6/1/2023 0:00,Ammeraal Beltech,FTL,14,1,1,1,,4,,,8.116666667
6/1/2023 0:00,Amore Beds,LTL,49,4,,,4,,,,
6/1/2023 0:00,"Astera, inc",FTL,12,1,,,1,2,,1,
6/1/2023 0:00,Banyan Plastics,FTL,52,4,1,1,1,17,2,1,1115.85
6/1/2023 0:00,Big Frig,LTL,20,2,,,2,,,,
6/1/2023 0:00,Black River Tools,LTL,11,1,1,1,,,,,4.716666667
6/1/2023 0:00,"Chemplast, Inc",LTL,11,1,1,1,,,,,3.633333333
6/1/2023 0:00,Civit Products,LTL,11,1,,,1,,,,
6/1/2023 0:00,Clovis Polycon,LTL,18,2,1,1,1,,,,19.58333333
6/1/2023 0:00,COAST CRATING & PACKAGING,LTL,13,1,,,1,,,,
6/1/2023 0:00,Dahdoul Textiles,FTL,11,1,1,1,,3,,,6.166666667
6/1/2023 0:00,Dahdoul Textiles,LTL,31,3,2,2,1,,,,72.00833333
